              target  |                root  |              Target Container  |                                             0 0 0  |                                   0 0 0  | 22ff22   |            Polycone  |0.0*deg 360*deg 4*counts 0.0*mm 0.0*mm 0.0*mm 0.0*mm 56*mm 56*mm 26*mm 26*mm -116*mm 260*mm 290*mm 391*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
      ddvcs_ecal14_4  |          ddvcs_ecal  |        ft crystal (h:14, v:4)  |-122.066457124327*mm -277.066457124327*mm 634.48017732705*mm  |-23.5903019185225*deg 10.8900847557764*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 14 iv manual 4 
      ddvcs_ecal14_5  |          ddvcs_ecal  |        ft crystal (h:14, v:5)  |-122.066457124327*mm -261.566457124327*mm 640.446119542194*mm  |-22.215968840496*deg 10.7910331372069*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 14 iv manual 5 
      ddvcs_ecal14_6  |          ddvcs_ecal  |        ft crystal (h:14, v:6)  |-122.066457124327*mm -246.066457124327*mm 646.349013832966*mm  |-20.8421532793252*deg 10.6947654126429*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 14 iv manual 6 
      ddvcs_ecal14_7  |          ddvcs_ecal  |        ft crystal (h:14, v:7)  |-122.066457124327*mm -230.566457124327*mm 652.17873313787*mm  |-19.4703652336507*deg 10.6013430439217*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 14 iv manual 7 
      ddvcs_ecal14_8  |          ddvcs_ecal  |        ft crystal (h:14, v:8)  |-122.066457124327*mm -215.066457124327*mm 657.923031260263*mm  |-18.1020814379808*deg 10.5108545958958*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 14 iv manual 8 
      ddvcs_ecal14_9  |          ddvcs_ecal  |        ft crystal (h:14, v:9)  |-122.066457124327*mm -199.566457124327*mm 663.567017617474*mm  |-16.7387289819939*deg 10.4234218331995*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 14 iv manual 9 
     ddvcs_ecal14_10  |          ddvcs_ecal  |       ft crystal (h:14, v:10)  |-122.066457124327*mm -184.066457124327*mm 669.092493798941*mm  |-15.3816670470807*deg 10.3392074544222*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 10 
     ddvcs_ecal14_11  |          ddvcs_ecal  |       ft crystal (h:14, v:11)  |-122.066457124327*mm -168.566457124327*mm 674.477122065552*mm  |-14.0321659318706*deg 10.2584248182125*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 11 
     ddvcs_ecal14_12  |          ddvcs_ecal  |       ft crystal (h:14, v:12)  |-122.066457124327*mm -153.066457124327*mm 679.69339887463*mm  |-12.6913821106038*deg 10.1813499831257*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 12 
     ddvcs_ecal14_13  |          ddvcs_ecal  |       ft crystal (h:14, v:13)  |-122.066457124327*mm -137.566457124327*mm 684.707421692328*mm  |-11.3603275148439*deg 10.1083362076654*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 13 
     ddvcs_ecal14_14  |          ddvcs_ecal  |       ft crystal (h:14, v:14)  |-122.066457124327*mm -122.066457124327*mm 689.477477322876*mm  |-10.0398305917444*deg 10.0398305917444*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 14 
     ddvcs_ecal14_15  |          ddvcs_ecal  |       ft crystal (h:14, v:15)  |-122.066457124327*mm -106.566457124327*mm 693.952565276962*mm  |-8.73048614525652*deg 9.97639154486425*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 15 
     ddvcs_ecal14_16  |          ddvcs_ecal  |       ft crystal (h:14, v:16)  |-122.066457124327*mm -91.0664571243268*mm 698.071128263191*mm  |-7.43259097253761*deg 9.918703911457*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 16 
     ddvcs_ecal14_17  |          ddvcs_ecal  |       ft crystal (h:14, v:17)  |-122.066457124327*mm -75.5664571243268*mm 701.760517454236*mm  |-6.14606384289266*deg 9.86758559012795*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 17 
     ddvcs_ecal14_18  |          ddvcs_ecal  |       ft crystal (h:14, v:18)  |-122.066457124327*mm -60.0664571243268*mm 704.93805385653*mm  |-4.87035306965197*deg 9.82397556912287*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 18 
     ddvcs_ecal14_19  |          ddvcs_ecal  |       ft crystal (h:14, v:19)  |-122.066457124327*mm -44.5664571243268*mm 707.514818143335*mm  |-3.60434463776941*deg 9.78889011003777*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 19 
     ddvcs_ecal14_20  |          ddvcs_ecal  |       ft crystal (h:14, v:20)  |-122.066457124327*mm -29.0664571243268*mm 709.403161041842*mm  |-2.34629855152852*deg 9.76333542729222*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 20 
     ddvcs_ecal14_21  |          ddvcs_ecal  |       ft crystal (h:14, v:21)  |-122.066457124327*mm -13.5664571243268*mm 710.527891703827*mm  |-1.09385484552897*deg 9.74817729483841*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 21 
     ddvcs_ecal14_22  |          ddvcs_ecal  |       ft crystal (h:14, v:22)  |-122.066457124327*mm 1.9335428756732*mm 710.839046019184*mm  |0.155850646039285*deg 9.74399205805423*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 22 
     ddvcs_ecal14_23  |          ddvcs_ecal  |       ft crystal (h:14, v:23)  |-122.066457124327*mm 17.4335428756732*mm 710.322048233101*mm  |1.40595145866009*deg 9.75094798666582*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 23 
     ddvcs_ecal14_24  |          ddvcs_ecal  |       ft crystal (h:14, v:24)  |-122.066457124327*mm 32.9335428756732*mm 709.000932244209*mm  |2.6595412551309*deg 9.76876765294872*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 24 
     ddvcs_ecal14_25  |          ddvcs_ecal  |       ft crystal (h:14, v:25)  |-122.066457124327*mm 48.4335428756732*mm 706.933092385649*mm  |3.91937606751326*deg 9.79678923554491*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 25 
     ddvcs_ecal14_26  |          ddvcs_ecal  |       ft crystal (h:14, v:26)  |-122.066457124327*mm 63.9335428756732*mm 704.198020297982*mm  |5.18766723204864*deg 9.83409801216357*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 26 
     ddvcs_ecal14_27  |          ddvcs_ecal  |       ft crystal (h:14, v:27)  |-122.066457124327*mm 79.4335428756732*mm 700.88460336682*mm  |6.46599563341036*deg 9.8796745337551*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 27 
     ddvcs_ecal14_28  |          ddvcs_ecal  |       ft crystal (h:14, v:28)  |-122.066457124327*mm 94.9335428756732*mm 697.080750886744*mm  |7.75532730635108*deg 9.93251547086381*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 28 
     ddvcs_ecal14_29  |          ddvcs_ecal  |       ft crystal (h:14, v:29)  |-122.066457124327*mm 110.433542875673*mm 692.866867482883*mm  |9.05608759441211*deg 9.99170942453242*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 29 
     ddvcs_ecal14_30  |          ddvcs_ecal  |       ft crystal (h:14, v:30)  |-122.066457124327*mm 125.933542875673*mm 688.312853952933*mm  |10.3682551185577*deg 10.0564715063004*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 30 
     ddvcs_ecal14_31  |          ddvcs_ecal  |       ft crystal (h:14, v:31)  |-122.066457124327*mm 141.433542875673*mm 683.477543071673*mm  |11.691451846442*deg 10.1261495075004*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 31 
     ddvcs_ecal14_32  |          ddvcs_ecal  |       ft crystal (h:14, v:32)  |-122.066457124327*mm 156.933542875673*mm 678.409484637443*mm  |13.0250192551861*deg 10.2002143745401*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 32 
     ddvcs_ecal14_33  |          ddvcs_ecal  |       ft crystal (h:14, v:33)  |-122.066457124327*mm 172.433542875673*mm 673.148304345469*mm  |14.3680789159554*deg 10.2782440592692*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 33 
     ddvcs_ecal14_34  |          ddvcs_ecal  |       ft crystal (h:14, v:34)  |-122.066457124327*mm 187.933542875673*mm 667.72618197084*mm  |15.7195795579411*deg 10.359906050612*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 34 
     ddvcs_ecal14_35  |          ddvcs_ecal  |       ft crystal (h:14, v:35)  |-122.066457124327*mm 203.433542875673*mm 662.169224793901*mm  |17.0783336950057*deg 10.4449411950444*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 35 
     ddvcs_ecal14_36  |          ddvcs_ecal  |       ft crystal (h:14, v:36)  |-122.066457124327*mm 218.933542875673*mm 656.498649715146*mm  |18.4430466990195*deg 10.5331498054807*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 36 
     ddvcs_ecal14_37  |          ddvcs_ecal  |       ft crystal (h:14, v:37)  |-122.066457124327*mm 234.433542875673*mm 650.731759093663*mm  |19.8123406059324*deg 10.6243802227542*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 37 
     ddvcs_ecal14_38  |          ddvcs_ecal  |       ft crystal (h:14, v:38)  |-122.066457124327*mm 249.933542875673*mm 644.882727544047*mm  |21.1847743151233*deg 10.7185196195122*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 14 iv manual 38 
